Selection	Association Name	Association Type	Significance
Nucleocapsid Protein	Protein Structure, Tertiary	MeSH	7.59E-4
Nucleocapsid Protein	Sequence Homology, Amino Acid	MeSH	7.68E-4
Nucleocapsid Protein	Metapneumovirus	MeSH	7.71E-4
Nucleocapsid Protein	Infectious Anemia Virus, Equine	MeSH	7.85E-4
Nucleocapsid Protein	Sequence Analysis, DNA	MeSH	7.9E-4
Nucleocapsid Protein	Parainfluenza Virus 3, Bovine	MeSH	7.93E-4
Nucleocapsid Protein	Serogroup	MeSH	7.96E-4
Nucleocapsid Protein	Citrullus	MeSH	8.06E-4
Nucleocapsid Protein	Coronavirus, Rat	MeSH	8.15E-4
Nucleocapsid Protein	Legendary Creatures	MeSH	8.18E-4
Nucleocapsid Protein	SSPE Virus	MeSH	8.23E-4
Nucleocapsid Protein	Models, Molecular	MeSH	8.47E-4
Nucleocapsid Protein	Molecular Epidemiology	MeSH	8.53E-4
Nucleocapsid Protein	Lymphocytic choriomeningitis virus	MeSH	8.81E-4
Nucleocapsid Protein	Roniviridae	MeSH	8.9E-4
Nucleocapsid Protein	Virology	MeSH	8.91E-4
Nucleocapsid Protein	Encephalitis Virus, California	MeSH	8.93E-4
Nucleocapsid Protein	Bornaviridae	MeSH	9.15E-4
Nucleocapsid Protein	Ephemerovirus	MeSH	9.16E-4
Nucleocapsid Protein	Reassortant Viruses	MeSH	9.19E-4
Nucleocapsid Protein	Male	MeSH	9.31E-4
Nucleocapsid Protein	Mutation	MeSH	9.44E-4
Nucleocapsid Protein	Borna disease virus	MeSH	9.49E-4
Nucleocapsid Protein	Mice	MeSH	9.57E-4
Nucleocapsid Protein	Genes, pol	MeSH	9.75E-4
Nucleocapsid Protein	Recombination, Genetic	MeSH	9.82E-4
Nucleocapsid Protein	Proviruses	MeSH	9.93E-4
Nucleocapsid Protein	Ruminants	MeSH	0.00104
Nucleocapsid Protein	Protein Conformation	MeSH	0.00108
Nucleocapsid Protein	Sequence Homology, Nucleic Acid	MeSH	0.00108
Nucleocapsid Protein	Sequence Deletion	MeSH	0.00108
Nucleocapsid Protein	Immunity, Humoral	MeSH	0.00112
Nucleocapsid Protein	Databases, Nucleic Acid	MeSH	0.00112
Nucleocapsid Protein	Arenaviruses, Old World	MeSH	0.00112
Nucleocapsid Protein	Active Transport, Cell Nucleus	MeSH	0.00113
Nucleocapsid Protein	Immunity, Cellular	MeSH	0.00114
Nucleocapsid Protein	Avian Sarcoma Viruses	MeSH	0.00114
Nucleocapsid Protein	Thogotovirus	MeSH	0.00115
Nucleocapsid Protein	Infectious hematopoietic necrosis virus	MeSH	0.00116
Nucleocapsid Protein	Hepatitis B virus	MeSH	0.00117
Nucleocapsid Protein	Host-Pathogen Interactions	MeSH	0.00118
Nucleocapsid Protein	Humans	MeSH	0.00121
Nucleocapsid Protein	Female	MeSH	0.00121
Nucleocapsid Protein	Protein Biosynthesis	MeSH	0.00124
Nucleocapsid Protein	Conserved Sequence	MeSH	0.00126
Nucleocapsid Protein	Bacteriophage phi 6	MeSH	0.00129
Nucleocapsid Protein	Molecular Weight	MeSH	0.00132
Nucleocapsid Protein	Immunoassay	MeSH	0.00135
Nucleocapsid Protein	Replicon	MeSH	0.00138
Nucleocapsid Protein	Simian Immunodeficiency Virus	MeSH	0.00139
Nucleocapsid Protein	Reading Frames	MeSH	0.00139
Nucleocapsid Protein	Corticoviridae	MeSH	0.00141
Nucleocapsid Protein	Lentiviruses, Primate	MeSH	0.00144
Nucleocapsid Protein	Sensitivity and Specificity	MeSH	0.00145
Nucleocapsid Protein	Protein Multimerization	MeSH	0.00145
Nucleocapsid Protein	Immunodeficiency Virus, Feline	MeSH	0.00147
Nucleocapsid Protein	Alstroemeria	MeSH	0.00147
Nucleocapsid Protein	Virulence	MeSH	0.00149
Nucleocapsid Protein	Sequence Homology	MeSH	0.00151
Nucleocapsid Protein	Amino Acid Motifs	MeSH	0.00155
Nucleocapsid Protein	Betacoronavirus 1	MeSH	0.00155
Nucleocapsid Protein	Avulavirus	MeSH	0.00163
Nucleocapsid Protein	Peromyscus	MeSH	0.00164
Nucleocapsid Protein	Penaeidae	MeSH	0.00165
Nucleocapsid Protein	Insecta	MeSH	0.00166
Nucleocapsid Protein	Immunity	MeSH	0.00169
Nucleocapsid Protein	Adult	MeSH	0.0017
Nucleocapsid Protein	T-Lymphocytes	MeSH	0.00175
Nucleocapsid Protein	Disease Outbreaks	MeSH	0.00175
Nucleocapsid Protein	Viverridae	MeSH	0.00176
Nucleocapsid Protein	Sorbus	MeSH	0.00177
Nucleocapsid Protein	Bacteriophage T7	MeSH	0.00182
Nucleocapsid Protein	Potexvirus	MeSH	0.00182
Nucleocapsid Protein	HIV-2	MeSH	0.00187
Nucleocapsid Protein	Genetic Variation	MeSH	0.00188
Nucleocapsid Protein	Plant Diseases	MeSH	0.00193
Nucleocapsid Protein	Hepatitis B Virus, Woodchuck	MeSH	0.00194
Nucleocapsid Protein	Orthohepadnavirus	MeSH	0.00194
Nucleocapsid Protein	Mosaic Viruses	MeSH	0.00197
Nucleocapsid Protein	Middle Aged	MeSH	0.002
Nucleocapsid Protein	Lentivirus	MeSH	0.00203
Nucleocapsid Protein	Pestivirus	MeSH	0.00203
Nucleocapsid Protein	Raccoon Dogs	MeSH	0.00203
Nucleocapsid Protein	Arboviruses	MeSH	0.00206
Nucleocapsid Protein	Chromatography, Affinity	MeSH	0.00207
Nucleocapsid Protein	Terminal Repeat Sequences	MeSH	0.00208
Nucleocapsid Protein	Parainfluenza Virus 4, Human	MeSH	0.00208
Nucleocapsid Protein	Containment of Biohazards	MeSH	0.0021
Nucleocapsid Protein	Granulovirus	MeSH	0.00212
Nucleocapsid Protein	Immune Evasion	MeSH	0.00218
Nucleocapsid Protein	Role	MeSH	0.00222
Nucleocapsid Protein	Nucleic Acid Hybridization	MeSH	0.00222
Nucleocapsid Protein	Protein Structure, Secondary	MeSH	0.00224
Nucleocapsid Protein	Microscopy, Electron	MeSH	0.00227
Nucleocapsid Protein	Classical Swine Fever Virus	MeSH	0.00228
Nucleocapsid Protein	Escherichia coli	MeSH	0.00232
Nucleocapsid Protein	Family	MeSH	0.00234
Nucleocapsid Protein	Microscopy, Immunoelectron	MeSH	0.00238
Nucleocapsid Protein	Viral Interference	MeSH	0.00238
Nucleocapsid Protein	Pneumovirinae	MeSH	0.00242
Nucleocapsid Protein	Antibody-Dependent Enhancement	MeSH	0.00243
Nucleocapsid Protein	Murinae	MeSH	0.00244
Nucleocapsid Protein	Rodentia	MeSH	0.00251
Nucleocapsid Protein	Identification (Psychology)	MeSH	0.00255
Nucleocapsid Protein	Nuclear Magnetic Resonance, Biomolecular	MeSH	0.0026
Nucleocapsid Protein	Flaviviridae	MeSH	0.00263
Nucleocapsid Protein	Host Specificity	MeSH	0.00265
Nucleocapsid Protein	Distemper Virus, Phocine	MeSH	0.00267
Nucleocapsid Protein	Influenza B virus	MeSH	0.0027
Nucleocapsid Protein	Patients	MeSH	0.00274
Nucleocapsid Protein	Genes, Reporter	MeSH	0.00275
Nucleocapsid Protein	Vaccine Potency	MeSH	0.00275
Nucleocapsid Protein	Aptitude	MeSH	0.00282
Nucleocapsid Protein	Point Mutation	MeSH	0.00282
Nucleocapsid Protein	Foxes	MeSH	0.00286
Nucleocapsid Protein	Aged	MeSH	0.00288
Nucleocapsid Protein	Heterogeneous Nuclear Ribonucleoprotein A1	MeSH	0.00288
Nucleocapsid Protein	Microscopy, Confocal	MeSH	0.00296
Nucleocapsid Protein	Virus Attachment	MeSH	0.003
Nucleocapsid Protein	Morphogenesis	MeSH	0.00303
Nucleocapsid Protein	Avian Myeloblastosis Virus	MeSH	0.00305
Nucleocapsid Protein	Brugmansia	MeSH	0.00305
Nucleocapsid Protein	Virus Internalization	MeSH	0.00315
Nucleocapsid Protein	Ross River virus	MeSH	0.00317
Nucleocapsid Protein	Centrifugation, Density Gradient	MeSH	0.00324
Nucleocapsid Protein	Hepacivirus	MeSH	0.00326
Nucleocapsid Protein	Protein Interaction Domains and Motifs	MeSH	0.00326
Nucleocapsid Protein	Form	MeSH	0.00329
Nucleocapsid Protein	Cytopathogenic Effect, Viral	MeSH	0.00334
Nucleocapsid Protein	Mephitidae	MeSH	0.00334
Nucleocapsid Protein	Impatiens	MeSH	0.00336
Nucleocapsid Protein	Evolution, Molecular	MeSH	0.00338
Nucleocapsid Protein	Chickens	MeSH	0.00341
Nucleocapsid Protein	Southwestern United States	MeSH	0.00343
Nucleocapsid Protein	DNA Viruses	MeSH	0.0035
Nucleocapsid Protein	Indiana	MeSH	0.00356
Nucleocapsid Protein	Fluorescence	MeSH	0.00359
Nucleocapsid Protein	Herpestidae	MeSH	0.0036
Nucleocapsid Protein	Cytotoxicity, Immunologic	MeSH	0.00362
Nucleocapsid Protein	Psittacula	MeSH	0.00367
Nucleocapsid Protein	Transcriptional Activation	MeSH	0.00368
Nucleocapsid Protein	Lipothrixviridae	MeSH	0.00368
Nucleocapsid Protein	Therapeutics	MeSH	0.00375
Nucleocapsid Protein	Physalis	MeSH	0.00383
Nucleocapsid Protein	Encephalitis Virus, Venezuelan Equine	MeSH	0.00386
Nucleocapsid Protein	APOBEC-3G Deaminase	MeSH	0.00387
Nucleocapsid Protein	Specific Pathogen-Free Organisms	MeSH	0.00388
Nucleocapsid Protein	Capsicum	MeSH	0.00396
Nucleocapsid Protein	Major Histocompatibility Complex	MeSH	0.00402
Nucleocapsid Protein	Spumavirus	MeSH	0.00406
Nucleocapsid Protein	Crystallography, X-Ray	MeSH	0.00409
Nucleocapsid Protein	Diarrhea Viruses, Bovine Viral	MeSH	0.00409
Nucleocapsid Protein	Frameshifting, Ribosomal	MeSH	0.00409
Nucleocapsid Protein	Nimaviridae	MeSH	0.00409
Nucleocapsid Protein	Genotype	MeSH	0.00411
Nucleocapsid Protein	DEAD Box Protein 58	MeSH	0.00413
Nucleocapsid Protein	Cloning, Organism	MeSH	0.00416
Nucleocapsid Protein	Transfer (Psychology)	MeSH	0.00422
Nucleocapsid Protein	Gammaretrovirus	MeSH	0.00422
Nucleocapsid Protein	Seroconversion	MeSH	0.00423
Nucleocapsid Protein	Structure-Activity Relationship	MeSH	0.00428
Nucleocapsid Protein	Togaviridae	MeSH	0.00429
Nucleocapsid Protein	Methods	MeSH	0.00431
Nucleocapsid Protein	Kinetics	MeSH	0.00438
Nucleocapsid Protein	Betaretrovirus	MeSH	0.00444
Nucleocapsid Protein	Virus Integration	MeSH	0.00448
Nucleocapsid Protein	Spectrometry, Fluorescence	MeSH	0.00449
Nucleocapsid Protein	Hepatitis Delta Virus	MeSH	0.0045
Nucleocapsid Protein	Cucumovirus	MeSH	0.00452
Nucleocapsid Protein	Chrysanthemum	MeSH	0.00452
Nucleocapsid Protein	Protein Processing, Post-Translational	MeSH	0.00454
Nucleocapsid Protein	Consensus Sequence	MeSH	0.00468
Nucleocapsid Protein	Montenegro	MeSH	0.0047
Nucleocapsid Protein	Nucleic Acid Denaturation	MeSH	0.00479
Nucleocapsid Protein	Porcine Respiratory Coronavirus	MeSH	0.00489
Nucleocapsid Protein	Blotting, Northern	MeSH	0.0049
Nucleocapsid Protein	Rabbits	MeSH	0.00491
Nucleocapsid Protein	Cells, Cultured	MeSH	0.00499
Nucleocapsid Protein	Livestock	MeSH	0.00501
Nucleocapsid Protein	Occlusion Body Matrix Proteins	MeSH	0.00503
Nucleocapsid Protein	Cordyline	MeSH	0.00505
Nucleocapsid Protein	Chenopodium quinoa	MeSH	0.0051
Nucleocapsid Protein	Risk	MeSH	0.00514
Nucleocapsid Protein	Dogs	MeSH	0.00517
Nucleocapsid Protein	Response Elements	MeSH	0.00522
Nucleocapsid Protein	Helper Viruses	MeSH	0.00535
Nucleocapsid Protein	Clinical Coding	MeSH	0.00537
Nucleocapsid Protein	CD4-Positive T-Lymphocytes	MeSH	0.00539
Nucleocapsid Protein	Dahlia	MeSH	0.00549
Nucleocapsid Protein	Goats	MeSH	0.00557
Nucleocapsid Protein	Raccoons	MeSH	0.00564
Nucleocapsid Protein	Turkeys	MeSH	0.00566
Nucleocapsid Protein	Europe	MeSH	0.00569
Nucleocapsid Protein	Disease Reservoirs	MeSH	0.0057
Nucleocapsid Protein	Adolescent	MeSH	0.00581
Nucleocapsid Protein	Tobacco	MeSH	0.00587
Nucleocapsid Protein	Genes, Overlapping	MeSH	0.00587
Nucleocapsid Protein	Protein Domains	MeSH	0.00591
Nucleocapsid Protein	Madin Darby Canine Kidney Cells	MeSH	0.00605
Nucleocapsid Protein	Immunity, Innate	MeSH	0.00614
Nucleocapsid Protein	Binding, Competitive	MeSH	0.00618
Nucleocapsid Protein	Marmota	MeSH	0.00623
Nucleocapsid Protein	Africa	MeSH	0.00627
Nucleocapsid Protein	Women	MeSH	0.00629
Nucleocapsid Protein	Antigen Presentation	MeSH	0.0063
Nucleocapsid Protein	Satellite Viruses	MeSH	0.0063
Nucleocapsid Protein	Sequence Analysis, RNA	MeSH	0.00631
Nucleocapsid Protein	Simian foamy virus	MeSH	0.00631
Nucleocapsid Protein	Economics	MeSH	0.00634
Nucleocapsid Protein	GB virus A	MeSH	0.00644
Nucleocapsid Protein	Endogenous Retroviruses	MeSH	0.00645
Nucleocapsid Protein	Influenza A Virus, H1N1 Subtype	MeSH	0.00646
Nucleocapsid Protein	Influenza A Virus, H9N2 Subtype	MeSH	0.00647
Nucleocapsid Protein	Trees	MeSH	0.00649
Nucleocapsid Protein	Farms	MeSH	0.00667
Nucleocapsid Protein	Chenopodium	MeSH	0.00676
Nucleocapsid Protein	Avian Leukosis Virus	MeSH	0.00681
Nucleocapsid Protein	Membranes	MeSH	0.00696
Nucleocapsid Protein	Animals, Domestic	MeSH	0.00703
Nucleocapsid Protein	Influenza A Virus, H3N8 Subtype	MeSH	0.00704
Nucleocapsid Protein	Electrophoresis, Agar Gel	MeSH	0.0071
Nucleocapsid Protein	Polyadenylation	MeSH	0.0071
Nucleocapsid Protein	Viral Load	MeSH	0.00711
Nucleocapsid Protein	Vesicular stomatitis New Jersey virus	MeSH	0.00713
Nucleocapsid Protein	Protein Structure, Quaternary	MeSH	0.00714
Nucleocapsid Protein	Libraries	MeSH	0.00718
Nucleocapsid Protein	Herpesvirus 4, Bovine	MeSH	0.00727
Nucleocapsid Protein	Immunization, Secondary	MeSH	0.0073
Nucleocapsid Protein	Shrews	MeSH	0.0073
Nucleocapsid Protein	Protein Conformation, alpha-Helical	MeSH	0.00734
Nucleocapsid Protein	Peptide Chain Initiation, Translational	MeSH	0.00736
Nucleocapsid Protein	Alpharetrovirus	MeSH	0.00736
Nucleocapsid Protein	Arachis	MeSH	0.00737
Nucleocapsid Protein	Yeasts	MeSH	0.00751
Nucleocapsid Protein	Moths	MeSH	0.00751
Nucleocapsid Protein	Blotting, Far-Western	MeSH	0.00755
Nucleocapsid Protein	Risk Factors	MeSH	0.00757
Nucleocapsid Protein	Immunologic Memory	MeSH	0.00763
Nucleocapsid Protein	Child	MeSH	0.00765
Nucleocapsid Protein	Treatment Outcome	MeSH	0.00776
Nucleocapsid Protein	Cattle	MeSH	0.00778
Nucleocapsid Protein	Bombyx	MeSH	0.00778
Nucleocapsid Protein	Cell Fusion	MeSH	0.008
Nucleocapsid Protein	Hong Kong	MeSH	0.00813
Nucleocapsid Protein	Hemagglutination	MeSH	0.00828
Nucleocapsid Protein	Leukemia Virus, Bovine	MeSH	0.00829
Nucleocapsid Protein	Herpesvirus 1, Suid	MeSH	0.00839
Nucleocapsid Protein	Lentiviruses, Bovine	MeSH	0.00839
Nucleocapsid Protein	Serology	MeSH	0.0084
Nucleocapsid Protein	Herpesvirus 1, Cercopithecine	MeSH	0.00845
Nucleocapsid Protein	Gene Library	MeSH	0.00853
Nucleocapsid Protein	RNA Stability	MeSH	0.00856
Nucleocapsid Protein	Protein Conformation, beta-Strand	MeSH	0.00859
Nucleocapsid Protein	Hospitals	MeSH	0.00882
Nucleocapsid Protein	Ageratum	MeSH	0.00882
Nucleocapsid Protein	Intranuclear Inclusion Bodies	MeSH	0.00888
Nucleocapsid Protein	Influenza A Virus, H2N2 Subtype	MeSH	0.00896
Nucleocapsid Protein	Rats	MeSH	0.00897
Nucleocapsid Protein	Americas	MeSH	0.00898
Nucleocapsid Protein	Human T-lymphotropic virus 1	MeSH	0.00898
Nucleocapsid Protein	Host Microbial Interactions	MeSH	0.00904
Nucleocapsid Protein	Species Specificity	MeSH	0.00905
Nucleocapsid Protein	Virus Shedding	MeSH	0.00905
Nucleocapsid Protein	Simplexvirus	MeSH	0.00914
Nucleocapsid Protein	Microscopy, Fluorescence	MeSH	0.00923
Nucleocapsid Protein	Review	MeSH	0.00928
Nucleocapsid Protein	Phylogeography	MeSH	0.00929
Nucleocapsid Protein	Animals, Wild	MeSH	0.00934
Nucleocapsid Protein	Liliales	MeSH	0.00937
Nucleocapsid Protein	Viruses, Unclassified	MeSH	0.00938
Nucleocapsid Protein	Peptide Biosynthesis	MeSH	0.00953
Nucleocapsid Protein	Herpesvirus 1, Human	MeSH	0.00957
Nucleocapsid Protein	Zantedeschia	MeSH	0.00965
Nucleocapsid Protein	Cell Membrane	MeSH	0.00966
Nucleocapsid Protein	Pregnancy	MeSH	0.00966
Nucleocapsid Protein	Genes, env	MeSH	0.00967
Nucleocapsid Protein	Harvey murine sarcoma virus	MeSH	0.00969
Nucleocapsid Protein	Ticks	MeSH	0.00982
Nucleocapsid Protein	Renilla	MeSH	0.00989
Nucleocapsid Protein	Cluster Analysis	MeSH	0.00994
Nucleocapsid Protein	Insect Viruses	MeSH	0.0101
Nucleocapsid Protein	Encephalitis Virus, Western Equine	MeSH	0.0101
Nucleocapsid Protein	Gene Order	MeSH	0.0102
Nucleocapsid Protein	Petunia	MeSH	0.0102
Nucleocapsid Protein	Encephalitis Virus, St. Louis	MeSH	0.0104
Nucleocapsid Protein	Adenoviridae	MeSH	0.0105
Nucleocapsid Protein	Literature	MeSH	0.0106
Nucleocapsid Protein	Balkan Peninsula	MeSH	0.0106
Nucleocapsid Protein	Bacteriophages	MeSH	0.0107
Nucleocapsid Protein	South America	MeSH	0.0107
Nucleocapsid Protein	Fluorescent Antibody Technique, Direct	MeSH	0.0107
Nucleocapsid Protein	Quasispecies	MeSH	0.0109
Nucleocapsid Protein	Microscopy, Electron, Transmission	MeSH	0.011
Nucleocapsid Protein	Aged, 80 and over	MeSH	0.0111
Nucleocapsid Protein	New Mexico	MeSH	0.0111
Nucleocapsid Protein	Inhibition (Psychology)	MeSH	0.0112
Nucleocapsid Protein	Health	MeSH	0.0113
Nucleocapsid Protein	Prognosis	MeSH	0.0113
Nucleocapsid Protein	Canidae	MeSH	0.0115
Nucleocapsid Protein	Antibody Affinity	MeSH	0.0116
Nucleocapsid Protein	Surveys and Questionnaires	MeSH	0.0117
Nucleocapsid Protein	Rotavirus	MeSH	0.0117
Nucleocapsid Protein	Escherichia	MeSH	0.0117
Nucleocapsid Protein	Cross Protection	MeSH	0.0117
Nucleocapsid Protein	Diagnostic Tests, Routine	MeSH	0.0118
Nucleocapsid Protein	Border disease virus	MeSH	0.0118
Nucleocapsid Protein	Promoter Regions, Genetic	MeSH	0.012
Nucleocapsid Protein	Regression (Psychology)	MeSH	0.012
Nucleocapsid Protein	Sequence Analysis, Protein	MeSH	0.0121
Nucleocapsid Protein	Polymerization	MeSH	0.0122
Nucleocapsid Protein	Culicidae	MeSH	0.0123
Nucleocapsid Protein	Neptune	MeSH	0.0123
Nucleocapsid Protein	Herpesviridae	MeSH	0.0123
Nucleocapsid Protein	Tragopogon	MeSH	0.0123
Nucleocapsid Protein	Muridae	MeSH	0.0124
Nucleocapsid Protein	Histocompatibility Antigen H-2D	MeSH	0.0124
Nucleocapsid Protein	Varicellovirus	MeSH	0.0124
Nucleocapsid Protein	Ficus	MeSH	0.0126
Nucleocapsid Protein	Hares	MeSH	0.0126
Nucleocapsid Protein	Centrifugation, Isopycnic	MeSH	0.0126
Nucleocapsid Protein	O'nyong-nyong Virus	MeSH	0.0126
Nucleocapsid Protein	GB virus C	MeSH	0.0127
Nucleocapsid Protein	Tobacco Mosaic Virus	MeSH	0.0128
Nucleocapsid Protein	Life	MeSH	0.0129
Nucleocapsid Protein	Immunity, Mucosal	MeSH	0.0132
Nucleocapsid Protein	Retroviruses, Simian	MeSH	0.0132
Nucleocapsid Protein	Lymphocytes	MeSH	0.0134
Nucleocapsid Protein	Prion Proteins	MeSH	0.0134
Nucleocapsid Protein	Hepatitis B Virus, Duck	MeSH	0.0135
Nucleocapsid Protein	Young Adult	MeSH	0.0136
Nucleocapsid Protein	Rubella virus	MeSH	0.0137
Nucleocapsid Protein	Datura	MeSH	0.0137
Nucleocapsid Protein	Organization and Administration	MeSH	0.0138
Nucleocapsid Protein	Transcription Elongation, Genetic	MeSH	0.0138
Nucleocapsid Protein	Plants	MeSH	0.0139
Nucleocapsid Protein	Argasidae	MeSH	0.014
Nucleocapsid Protein	Tissue Donors	MeSH	0.0142
Nucleocapsid Protein	Blotting, Southwestern	MeSH	0.0142
Nucleocapsid Protein	Men	MeSH	0.0143
Nucleocapsid Protein	Leukocytes, Mononuclear	MeSH	0.0144
Nucleocapsid Protein	Mesocricetus	MeSH	0.0144
Nucleocapsid Protein	Chimera	MeSH	0.0145
Nucleocapsid Protein	Genetics	MeSH	0.0147
Nucleocapsid Protein	Ferrets	MeSH	0.0147
Nucleocapsid Protein	Plant Pathology	MeSH	0.0148
Nucleocapsid Protein	Influenza A Virus, H7N3 Subtype	MeSH	0.0148
Nucleocapsid Protein	Cats	MeSH	0.0154
Nucleocapsid Protein	Efficiency	MeSH	0.0156
Nucleocapsid Protein	Freezing	MeSH	0.0156
Nucleocapsid Protein	Plants, Genetically Modified	MeSH	0.0156
Nucleocapsid Protein	Inverted Repeat Sequences	MeSH	0.0156
Nucleocapsid Protein	United States	MeSH	0.0157
Nucleocapsid Protein	Middle East	MeSH	0.0157
Nucleocapsid Protein	Deer	MeSH	0.0157
Nucleocapsid Protein	Russia	MeSH	0.0158
Nucleocapsid Protein	GB virus B	MeSH	0.0158
Nucleocapsid Protein	Thermoproteus	MeSH	0.0158
Nucleocapsid Protein	3' Flanking Region	MeSH	0.0159
Nucleocapsid Protein	Cytomegalovirus	MeSH	0.0163
Nucleocapsid Protein	Bacteriophage M13	MeSH	0.0163
Nucleocapsid Protein	Influenzavirus C	MeSH	0.0163
Nucleocapsid Protein	DNA Sequence, Unstable	MeSH	0.0163
Nucleocapsid Protein	Survival	MeSH	0.0166
Nucleocapsid Protein	China	MeSH	0.0167
Nucleocapsid Protein	Epidemiology	MeSH	0.0167
Nucleocapsid Protein	Insect Vectors	MeSH	0.0167
Nucleocapsid Protein	Aedes	MeSH	0.0167
Nucleocapsid Protein	Influenza A Virus, H5N1 Subtype	MeSH	0.0167
Nucleocapsid Protein	Murine pneumonia virus	MeSH	0.0169
Nucleocapsid Protein	Static Electricity	MeSH	0.0172
Nucleocapsid Protein	Index	MeSH	0.0172
Nucleocapsid Protein	Maize streak virus	MeSH	0.0172
Nucleocapsid Protein	Crinum	MeSH	0.0173
Nucleocapsid Protein	Transcaucasia	MeSH	0.0173
Nucleocapsid Protein	Blood Donors	MeSH	0.0175
Nucleocapsid Protein	Horses	MeSH	0.0176
Nucleocapsid Protein	Isoelectric Point	MeSH	0.0176
Nucleocapsid Protein	Infectious bursal disease virus	MeSH	0.0177
Nucleocapsid Protein	North America	MeSH	0.0178
Nucleocapsid Protein	Attention	MeSH	0.018
Nucleocapsid Protein	Blood Pressure	MeSH	0.0181
Nucleocapsid Protein	Equipment and Supplies	MeSH	0.0182
Nucleocapsid Protein	Metabolism	MeSH	0.0183
Nucleocapsid Protein	Immunodeficiency Virus, Bovine	MeSH	0.0183
Nucleocapsid Protein	Sheep	MeSH	0.0185
Nucleocapsid Protein	Signaling Lymphocytic Activation Molecule Family Member 1	MeSH	0.0185
Nucleocapsid Protein	Incidence	MeSH	0.0186
Nucleocapsid Protein	Muscles	MeSH	0.0188
Nucleocapsid Protein	Thermodynamics	MeSH	0.0189
Nucleocapsid Protein	Cell Transformation, Viral	MeSH	0.019
Nucleocapsid Protein	Residence Characteristics	MeSH	0.0191
Nucleocapsid Protein	Datura stramonium	MeSH	0.0191
Nucleocapsid Protein	Education	MeSH	0.0191
Nucleocapsid Protein	Mammary Tumor Virus, Mouse	MeSH	0.0193
Nucleocapsid Protein	Oryza	MeSH	0.0194
Nucleocapsid Protein	Camelus	MeSH	0.0196
Nucleocapsid Protein	Influenza A Virus, H3N2 Subtype	MeSH	0.0196
Nucleocapsid Protein	Age Factors	MeSH	0.0196
Nucleocapsid Protein	RNA Recognition Motif	MeSH	0.0196
Nucleocapsid Protein	Agrobacterium	MeSH	0.0198
Nucleocapsid Protein	Orthoreovirus, Avian	MeSH	0.0198
Nucleocapsid Protein	Diagnosis, Differential	MeSH	0.0199
Nucleocapsid Protein	Infant, Newborn	MeSH	0.02
Nucleocapsid Protein	Parakeets	MeSH	0.0204
Nucleocapsid Protein	Peperomia	MeSH	0.0205
Nucleocapsid Protein	Haplorhini	MeSH	0.0207
Nucleocapsid Protein	New Jersey	MeSH	0.0208
Nucleocapsid Protein	Tombusvirus	MeSH	0.0211
Nucleocapsid Protein	Confidence Intervals	MeSH	0.0213
Nucleocapsid Protein	Tomography, X-Ray Computed	MeSH	0.0214
Nucleocapsid Protein	Cajanus	MeSH	0.0216
Nucleocapsid Protein	Ochlerotatus	MeSH	0.0216
Nucleocapsid Protein	Pliability	MeSH	0.0217
Nucleocapsid Protein	Industry	MeSH	0.0218
Nucleocapsid Protein	Encephalitis Viruses	MeSH	0.0218
Nucleocapsid Protein	Rationalization	MeSH	0.0219
Nucleocapsid Protein	Sex	MeSH	0.0219
Nucleocapsid Protein	Protein Stability	MeSH	0.022
Nucleocapsid Protein	Diarrhea Virus 1, Bovine Viral	MeSH	0.0221
Nucleocapsid Protein	Depression	MeSH	0.0222
Nucleocapsid Protein	Organizations	MeSH	0.0223
Nucleocapsid Protein	Epidemics	MeSH	0.0223
Nucleocapsid Protein	Encephalitis Virus, Japanese	MeSH	0.0223
Nucleocapsid Protein	Delivery of Health Care	MeSH	0.0224
Nucleocapsid Protein	T-Lymphocytes, Helper-Inducer	MeSH	0.0226
Nucleocapsid Protein	History	MeSH	0.0227
Nucleocapsid Protein	Nucleic Acid Renaturation	MeSH	0.0227
Nucleocapsid Protein	G-Quadruplexes	MeSH	0.0228
Nucleocapsid Protein	Slovakia	MeSH	0.0228
Nucleocapsid Protein	Cell Compartmentation	MeSH	0.0229
Nucleocapsid Protein	Reticuloendotheliosis Viruses, Avian	MeSH	0.0229
Nucleocapsid Protein	Circovirus	MeSH	0.0231
Nucleocapsid Protein	Thailand	MeSH	0.0232
Nucleocapsid Protein	Mice, Inbred C57BL	MeSH	0.0235
Nucleocapsid Protein	Programs	MeSH	0.0236
Nucleocapsid Protein	Reoviridae	MeSH	0.0236
Nucleocapsid Protein	Mutation Rate	MeSH	0.0239
Nucleocapsid Protein	Child, Preschool	MeSH	0.0244
Nucleocapsid Protein	Medicine	MeSH	0.0244
Nucleocapsid Protein	Parvovirus, Porcine	MeSH	0.0244
Nucleocapsid Protein	A549 Cells	MeSH	0.0245
Nucleocapsid Protein	Whole Genome Sequencing	MeSH	0.0245
Nucleocapsid Protein	Fowlpox virus	MeSH	0.0245
Nucleocapsid Protein	Cohort Studies	MeSH	0.0246
Nucleocapsid Protein	Sonchus	MeSH	0.0248
Nucleocapsid Protein	Transgenes	MeSH	0.0252
Nucleocapsid Protein	Pichia	MeSH	0.0252
Nucleocapsid Protein	Geese	MeSH	0.0252
Nucleocapsid Protein	Birnaviridae	MeSH	0.0253
